cci_ID;Source;Dataset;Name;Latitude;Longitude;Year;double.check.number;check.type;Depth;Type;MeasurementsPerDay;X0;X20;X25;X40;X50;X60;X75;X80;X100;X120;X160;X200;X240;X250;X300;X320;X400;X500;X1000;X1500;X2000;M0;M20;M25;M40;M50;M60;M75;M80;M100;M120;M160;M200;M240;M250;M300;M320;M400;M500;M1000;M1500;M2000;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68;V69;V70;V71;V72;V73
1;RHM;20069.txt;Wiese;79.5;76.98333333;2001;NA;1;80;min;1;NA;-24.95483871;NA;-24.32903226;NA;NA;NA;-22.58064516;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;RHM;20069.txt;Wiese;79.5;76.98333333;2002;NA;1;80;min;1;NA;-20.41071429;NA;-19.8;NA;NA;NA;-18.47142857;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;RHM;20069.txt;Wiese;79.5;76.98333333;2003;NA;1;80;min;1;NA;-20.07419355;NA;-19.33548387;NA;NA;NA;-17.94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;RHM;20069.txt;Wiese;79.5;76.98333333;2004;NA;1;80;min;1;NA;-25.04074074;NA;-23.17777778;NA;NA;NA;-21.47419355;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;RHM;20069.txt;Wiese;79.5;76.98333333;2005;NA;1;80;min;1;NA;-22.75806452;NA;-21.47741935;NA;NA;NA;-20.40967742;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;RHM;20069.txt;Wiese;79.5;76.98333333;2006;NA;1;80;min;1;NA;-16.97741935;NA;-16.47741935;NA;NA;NA;-15.71666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;RHM;20069.txt;Wiese;79.5;76.98333333;2007;NA;1;80;min;1;NA;-18.71428571;NA;-18.13571429;NA;NA;NA;-16.69642857;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;RHM;20069.txt;Wiese;79.5;76.98333333;2008;NA;1;80;min;1;NA;-21.20645161;NA;-20.69677419;NA;NA;NA;-19.24193548;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;RHM;20069.txt;Wiese;79.5;76.98333333;2009;NA;1;80;min;1;NA;-19.41290323;NA;-18.64193548;NA;NA;NA;-17.14666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;RHM;20069.txt;Wiese;79.5;76.98333333;2010;NA;1;80;min;1;NA;-19.0516129;NA;-17.54193548;NA;NA;NA;-16.3516129;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;RHM;20069.txt;Wiese;79.5;76.98333333;2011;NA;1;80;min;1;NA;-19.90645161;NA;-19.31935484;NA;NA;NA;-18.00967742;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;RHM;20069.txt;Wiese;79.5;76.98333333;2012;NA;1;80;min;1;NA;-10.9483871;NA;-10.9;NA;NA;NA;-10.65172414;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;RHM;20069.txt;Wiese;79.5;76.98333333;2013;NA;1;80;min;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;5;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
1;RHM;20069.txt;Wiese;79.5;76.98333333;2014;NA;1;80;min;1;NA;-20.20645161;NA;-18.81612903;NA;NA;NA;-17.10645161;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;RHM;20069.txt;Wiese;79.5;76.98333333;2015;NA;1;80;min;1;NA;-20.00357143;NA;-18.77142857;NA;NA;NA;-18.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;1989;NA;1;120;min;1;NA;-22.03225806;NA;-21.16774194;NA;NA;NA;-20.17741935;NA;-19.58;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;1990;NA;1;120;min;1;NA;-27.55806452;NA;-26.10645161;NA;NA;NA;-24.10967742;NA;-22.20714286;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;1991;NA;1;120;min;1;NA;-27.69642857;NA;-26.65357143;NA;NA;NA;-24.925;NA;-23.97741935;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;1992;NA;1;120;min;1;NA;-24.33333333;NA;-23.71111111;NA;NA;NA;-22.51111111;NA;-21.72258065;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;1993;NA;1;120;min;1;NA;-27.83928571;NA;-27.10714286;NA;NA;NA;-25.24642857;NA;-24.21428571;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;1994;NA;1;120;min;1;NA;NA;NA;NA;NA;NA;NA;-22.80645161;NA;-22.35517241;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;1995;NA;1;120;min;1;NA;-19.74516129;NA;-18.84516129;NA;NA;NA;-17.3;NA;-16.32258065;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;1996;NA;1;120;min;1;NA;NA;NA;NA;NA;NA;NA;-22.80740741;NA;-20.97407407;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;1997;NA;1;120;min;1;NA;-23.01612903;NA;-21.7;NA;NA;NA;-19.55;NA;-17.91612903;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;1998;NA;1;120;min;1;NA;NA;NA;NA;NA;NA;NA;-26.66785714;NA;-24.65806452;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;1999;NA;1;120;min;1;NA;-21.52903226;NA;-20.65806452;NA;NA;NA;-19.71290323;NA;-18.03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;2000;NA;1;120;min;1;NA;NA;NA;NA;NA;NA;NA;-20.11935484;NA;-19.12666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;2001;NA;1;120;min;1;NA;-25.66451613;NA;-25.00967742;NA;NA;NA;-23.57096774;NA;-22.42258065;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;2002;NA;1;120;min;1;NA;NA;NA;NA;NA;NA;NA;-23.79285714;NA;-22.36428571;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;2003;NA;1;120;min;1;NA;-23.30645161;NA;-22.26451613;NA;NA;NA;-21.76774194;NA;-20.78709677;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;2004;NA;1;120;min;1;NA;-25.60967742;NA;-24.57419355;NA;NA;NA;-23.36129032;NA;-22.12903226;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;2005;NA;1;120;min;1;NA;-19.5;NA;-18.45483871;NA;NA;NA;-18.13666667;NA;-17.66333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;2006;NA;1;120;min;1;NA;-18.5;NA;-18.31612903;NA;NA;NA;-17.53;NA;-17.11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;2007;NA;1;120;min;1;NA;-22.81785714;NA;-21.59677419;NA;NA;NA;-20.76129032;NA;-19.92903226;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;2008;NA;1;120;min;1;NA;-24.39032258;NA;-23.90322581;NA;NA;NA;-22.27096774;NA;-21.12903226;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;2009;NA;1;120;min;1;NA;-26.17741935;NA;-25.46129032;NA;NA;NA;-23.21612903;NA;-21.76129032;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;2010;NA;1;120;min;1;NA;-22.51290323;NA;-20.78709677;NA;NA;NA;-18.73225806;NA;-18.03548387;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;2011;NA;1;120;min;1;NA;-22.39285714;NA;-21.35806452;NA;NA;NA;-20.60645161;NA;-19.93548387;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;2012;NA;1;120;min;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;5;0;5;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;2013;NA;1;120;min;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;1;Inf;1;Inf;Inf;Inf;1;Inf;1;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;12;0;12;0;0;0;12;0;12;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;2014;NA;1;120;min;1;NA;-22.17419355;NA;-21.29677419;NA;NA;NA;-19.35806452;NA;-17.64285714;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;RHM;20087.txt;Golomyanny;79.55;90.61666667;2015;NA;1;120;min;1;NA;-23.06428571;NA;-22.39285714;NA;NA;NA;-21.01785714;NA;-19.72142857;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;0;Inf;0;Inf;Inf;Inf;0;Inf;0;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;RHM;20292.txt;Im.E.K.Fedorova, GMO;77.71111111;104.2797222;1980;NA;1;80;min;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;1;Inf;1;Inf;Inf;Inf;1;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;12;0;12;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
3;RHM;20292.txt;Im.E.K.Fedorova, GMO;77.71111111;104.2797222;1981;NA;1;80;min;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;1;Inf;1;Inf;Inf;Inf;1;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;12;0;12;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
3;RHM;20292.txt;Im.E.K.Fedorova, GMO;77.71111111;104.2797222;1982;NA;1;80;min;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inf;1;Inf;1;Inf;Inf;Inf;1;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;Inf;0;12;0;12;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
